id,name,first_name,last_name,nickname,team,url,bio,is_historical
4996,Geovanny Martinez,Geovanny,Martinez,"Geo, Freakazoid",10th Planet,https://www.bjjheroes.com/?p=4996,"Geovanny Martinez, commonly known as “Geo” Martinez or by the nickname “Freakazoid” is ajiu-jitsublack belt underEddie Bravoand one of the top American grapplers in the No-Gi competitive scene having defeated big names of the sport such asJeff Gloverand Fabbio Passos. A submission orientated fighter, Martinez came from a breakdancing (B-boying) background, quickly adapting to the 10th Planet Jiu-Jitsu system, reaching his black belt status in only three years of training. Geovanny is also the brother of another talented competitor inRichie Martinez. Full Name:Geovanny Martinez",False
5016,Fabiano Scherner,Fabiano,Scherner,Pega Leve,Gracie Barra,https://www.bjjheroes.com/?p=5016,"Fabiano Scherner, commonly known as Fabiano “Pega Leve” is aBrazilian jiu jitsublack belt underMurilo Bustamanteand“Bebeo” Duarte, a sport in which he won important titles such as the Brazilian and American Nationals as well as the No Gi World Championship. Fabiano is also a former mixed martial arts (MMA) fighter who competed for important organizations such as the Ultimate Fighting Championship and Cage Rage. Full Name:Fabiano Scherner",False
5020,Enson Inoue,Enson,Inoue,Yamato Damashii,Purebred,https://www.bjjheroes.com/?p=5020,"Enson Inoue, or “Yamato Damashii” as he is commonly known, is an American born jiu jitsu black belt underJohn Lewis, being the founder of the world famous Purebred Academy. A polarizing figure in both jiu jitsu and mixed martial arts (MMA), Enson was of great importance in the development ofBrazilian jiu jitsuin Japan, having introduced the combat style to many important people includingYuki Nakai. In MMA Enson is regarded as both an “enfant terrible” and one of the most iconic fighters to have graced the sport, being the first and only Shooto heavyweight champion and Pride veteran, known for his “never say die” approach to the game. Although with some clouds in his past, Enson Inoue is also a charity fund raiser, having contributed greatly towards raising awareness to the 2011 Tohoku earthquake and tsunami victims, through his charity walks in Japan. Enson is also the brother of another important combat sports figure, Egan Inoue. Full Name:Enson Inoue",False
5114,Joao Pedro Rodrigues,Joao Pedro,Rodrigues,Somalia,Checkmat,https://www.bjjheroes.com/?p=5114,"João Pedro Rodrigues, commonly known as João Pedro “Somalia”, is aBrazilian jiu jitsublack belt under Jonathas “Monteirinho” Couto andEduardo “Jamelão” Conceição. A Rockstar / Soulfighter Texas representative, Somalia became one of the top rooster-weight jiu jitsu competitors of his generation with wins in important tournaments such as the World Championship, the Pan American Championship and the Rio Open. Full Name:João Pedro Oliveira Rodrigues",False
5135,Carlos Rosado,Carlos,Rosado,,Carlson Gracie,https://www.bjjheroes.com/?p=5135,"Carlos Antonio Rosado is aBrazilian jiu jitsured belt (9th degree), being not only the youngest man to ever receive the honourous grade in the martial art, but also the only red belt ever awarded by the lateCarlson Gracie. Regarded by many as the best student from Carlson Gracie’s first generation of black belts, Carlos Rosado is also the founder of the Rosado Jiu Jitsu Academy. Full Name:Carlos Antonio Rosado",False
5157,Vinicius Cruz,Vinicius,Cruz,Vinicinho,Carlson Gracie,https://www.bjjheroes.com/?p=5157,"Vinícius Cruz, commonly known as “Vinicinho” is a historic figure injiu jitsu‘s roosterweight division, having medalled on multiple occasions in important tournaments such as the Copa Company, the World Championship, the Pan American Championship and many others. A former member of theCarlson Gracie Academy, Vinícius Cruz is often associated with the “loop choke”, a technique he perfected during the 1990’s applying it often in competition. Full Name:Vinícius de Rezende Cruz",False
5162,Rosangela Conceicao,Rosangela,Conceicao,Zanza,,https://www.bjjheroes.com/?p=5162,"Rosângela Conceição, also known as “Zanza” is a legendary Brazilian sporting figure, having been an elite competitor in three separate sports, namely judo, freestyle wrestling andBrazilian jiu jitsu. A beacon for female athletes around the world, Conceição was the first woman to win a world title in jiu jitsu (1998), being also an Olympian in two separate sports on two distinct occasions, 1996 Atlanta Summer Games (judo) and the 2008 Beijing Summer Games (wrestling). Full Name:Rosângela da Silva Conceição",False
5206,Andre Motta,Andre,Motta,Andrezinho,Nova Uniao,https://www.bjjheroes.com/?p=5206,"André Motta is aBrazilian jiu jitsublack belt underAndré PederneirasofNova Uniao, being one of the team’s top grappling competitors throughout the late 1990’s and early 2000’s, alongside legendary black belts such asVictor “Shaolin” Ribeiro,Robson Moura,Leo Santosand many others. Throughout André Motta’s career, he was mostly known for his incredibly technicalspider guardgame, a game that earned him many praises and medals, a guard that was only passed once in his career as an adult black belt. Full Name:André Motta Marques",False
5223,Carlos Rollyson,Carlos,Rollyson,,Carlson Gracie/Alliance,https://www.bjjheroes.com/?p=5223,"Carlos Rollyson is aBrazilian jiu jitsu(BJJ)coral belt(7th degree) who earned his black belt from MasterCarlson Gracie, having also a black belt in judo, which he achieved while training under Takise Ueda. After the passing of his BJJ mentor, Rollyson decided to leave theCarlson Gracie Academy, joining the multiple time world champion team,Alliance Jiu Jitsu. Carlos Rollyson is also one of the most high ranked jiu jitsu figures in South Florida. Full Name:Jose Carlos de Sousa Rollyson",False
5320,Antonio Passos,Antonio,Passos,Tony,Atos,https://www.bjjheroes.com/?p=5320,"Antonio Passos, commonly known as Tony Passos, is a Brazilian jiu jitsu black belt under Moacir “Boca” Omena andRicardo De La Riva, although he became better known in the sport as one of the louder voices of theAtos Jiu Jitsu team, a grappling camp he joined by the end of 2011. Passos is also recognized as one of the top jiu jitsu coaches in the United States. Full Name:Antonio Fernando de Moraes Passos",False
5324,Thomas DeBlass,Thomas,DeBlass,Tom,,https://www.bjjheroes.com/?p=5324,"Thomas DeBlass, commonly known as Tom DeBlass, is a well respected grappling figure having earned hisBrazilian jiu jitsublack belt underRicardo Almeida. With impressive competitive runs in both jiu jitsu/grappling and mixed martial arts (MMA), DeBlass has also managed to produce high level athletes from a coaching stance, at his Ocean County Brazilian Jiu-Jitsu academy, including ADCC veteran Garry Tonon and World Masters champion Jen Allen Russell. Full Name:Thomas David DeBlass",False
5365,Beneil Dariush,Beneil,Dariush,,,https://www.bjjheroes.com/?p=5365,"Beneil Dariush is aBrazilian jiu jitsublack belt under Bruno Paulista andRomulo Barral, who was regarded as one of the top grappling prospects in the world before his change in career focus to mixed martial arts (MMA). A World Jiu Jitsu Champion (IBJJF) and World No Gi Champion (IBJJF) in the lower belt divisions, Beneil Dariush quickly climbed up the ladder of success in MMA, reaching the sport’s ultimate promotion – the UFC, where he established himself as a lightweight contender. Full Name:Beneil Khobier Dariush",False
5391,Dean Liebenberg,Dean,Liebenberg,Cu Vermelho,Cia Paulista,https://www.bjjheroes.com/?p=5391,"Dean Liebenberg, commonly known as “Cu Vermelho” is aBrazilian jiu-jitsublack belt underCarlos “Portugues” Vieira, being also the founder of Vermelho BJJ in Melbourne, Australia. A former rugby player, Dean excelled in the sport of jiu-jitsu, medalling in important international grappling events such as the Pan Pacific Championship, Pan American Championship, European Open, and World Championship. Full Name:Dean Jon Liebenberg",False
5410,Venla Luukkonen,Venla,Luukkonen,,Hilti BJJ,https://www.bjjheroes.com/?p=5410,"Venla Luukkonen is aBrazilian jiu jitsublack belt underPedro Duarte, of the Jyväskylän Fight Club (Hilti BJJ Jyväskylä) in Finland, being the first black belt world champion in the sport to emerge from this Northern European country. Before winning the2014 IBJJF World Championshipat black belt, Venla Luukkonen was already regarded as one of the top female grapplers of her generation, having consistently medalled in jiu jitsu’s top tournaments throughout her lower belt career. Full Name:Venla Orvokki Luukkonen",False
5417,Guilherme Augusto,Guilherme,Augusto,,Alliance,https://www.bjjheroes.com/?p=5417,"Guilherme Augusto is a Brazilian jiu-jitsu black belt under the illustriousEverdan Olegário(Mestre Dan). A member of theAlliance academy– Cohab branch, a gym that developed several high-end grapplers such asSergio MoraesandDimitrius Souza, Augusto made a name for himself in the sport’s lower belt divisions, winning important titles including Brazilian National Champion and Sao Paulo Open champion in both his weight and the open weight divisions. Full Name:Guilherme Augusto Soares Santos",False
12084,Guilherme Lambertucci,Guilherme,Lambertucci,,Gracie Barra,https://www.bjjheroes.com/?p=12084,"Guilherme Lambertucci is a professional grappler and a jiu-jitsu black belt underFelipe Pena, as well as a representative of the FP Team/Gracie Barracoalition. Lambertucci gained notoriety as one of his generation’s top super-heavyweights while competing in the Abu-Dhabi Jiu-Jitsu Tour (AJP) and International Brazilian Jiu-Jitsu Federation (IBJJF) circuit where Guilherme conquered South American, Brazilian National Championships, and Grand Slam gold medals. Full Name:Guilherme Wander Lambertucci de Andrade",False
5414,Osvaldo Moizinho,Osvaldo,Moizinho,Queixinho,,https://www.bjjheroes.com/?p=5414,"Osvaldo Augusto Moizinho, commonly known as “Queixinho” is aBrazilian jiu-jitsublack belt who earned the rank while training under theSoul Fightersfounding members (Rafael Barbosa,Leandro Escobar,Bruno MendesandAugusto “Tanquinho”), although he is also known for his time spent as a student and teammate ofCaio Terraand as the founder of the Ares JJ team. A Rio de Janeiro native, Queixinho made his name in the sport of jiu-jitsu competing in the United States, where he conquered World and Pan American titles. Full Name:Osvaldo Augusto Honório Moizinho",False
5447,Michael Musumeci,Michael,Musumeci,Mikey,,https://www.bjjheroes.com/?p=5447,"Michael Musumeci, also known as Mikey Musumeci, is an accomplishedBrazilian jiu-jitsublack belt underGilbert “Durinho” BurnsandJonatas “Tagarela” Gurgel. Musumeci made a name for himself in the lower belt divisions of the sport by winning sequential world titles from juvenile blue, up to brown belt, with a modern style of grappling heavily reliant on theberimboloandcrab ridepositions which made Mikey one of the main representatives of this modern-day approach to grappling. Mikey is also the 4th North-American to have ever conquered an International Brazilian Jiu-Jitsu Federation (IBJJF) World Championship gold medal in the male black belt division, as well as the first USA athlete to conquer this more than two times. Full Name:Michael Musumeci Jr.",False
